
1.48656
0.688268
-0.0531759
2.13968
-1.15063
0.549594
-0.335871
0.116292
0.749172
-0.535503
0.351195
0.371933
-0.41468
0.224168
-0.00223797
0.975457
-0.402583
0.933764
-0.863471
0.00747258
-0.71923
-1.21468
1.56313
-0.761393
0.340351
-0.0894838
-0.116641
0.381086
-0.836075
1.7091
