
2.66658
1.99319
1.85308
-0.521878
0.362219
0.265116
-0.834977
-0.022201
-0.385695
0.206698
0.0802595
-0.878462
-0.527876
1.10074
0.442535
-0.984921
1.4793
-1.06546
2.0906
-3.80197
-2.47461
2.31015
-2.17135
2.05668
-1.96486
1.89487
-1.84594
1.81751
-1.80929
1.82116
-1.85327
1.90597
-1.97985
2.07573
-2.19467
2.338
-2.5073
2.70446
-2.93168
-4.56746
3.66805
-3.10613
1.57981
-2.62194
2.08156
-1.5643
1.06442
2.09252
2.06726
3.97439
